275,0,0,10090,5
276,0,0,10070,5
277,0,1,10160,5
278,0,0,10151,5
279,0,0,10138,5
280,0,1,10154,5
281,0,0,10139,5
282,0,0,10198,5
283,0,0,10192,5
284,0,0,10142,5
285,0,1,10181,5
286,0,1,10186,5
287,0,1,10243,5
288,0,1,10300,5
289,0,1,10249,5
290,0,0,10198,5
291,0,0,10232,5
292,0,0,10219,5
293,0,1,10271,5
294,0,1,10238,5
295,0,0,10206,5
296,0,0,10165,5
297,0,0,10189,5
298,0,0,10182,5
299,0,0,10164,5
300,0,0,10178,5
301,0,0,10162,5
302,0,0,10204,5
303,0,0,10156,5
304,0,0,10177,5
305,0,1,10183,5
306,0,1,10223,5
307,0,1,10257,5
308,0,1,10255,5
309,0,1,10249,5
310,0,0,10153,5
311,0,0,10230,5
312,0,0,10219,5
313,0,1,10242,5
314,0,1,10242,5
315,0,1,10240,5
316,0,1,10261,5
317,0,1,10257,5
318,0,0,10208,5
319,0,0,10234,5
320,0,1,10236,5
321,0,1,10210,5
322,0,1,10236,5
323,0,1,10230,5
324,0,1,10198,5
325,0,0,10129,5
326,0,0,10159,5
327,0,0,10093,5
328,0,0,10082,5
329,0,0,10094,5
330,0,0,10100,5
331,0,1,10156,5
332,0,1,10156,5
333,0,0,10125,5
334,0,0,10109,5
335,0,0,10120,5
336,0,0,10084,5
337,0,0,10095,5
338,0,0,10086,5
339,0,0,10085,5
340,0,1,10097,5
341,0,1,10108,5
342,0,0,10038,5
343,0,0,10040,5
344,0,0,10021,5
345,0,0,10070,5
346,0,0,10047,5
347,0,1,10101,5
348,0,1,10106,5
349,0,0,10068,5
350,0,0,10047,5
351,0,1,10120,5
352,0,1,10109,5
353,0,0,10040,5
354,0,0,10021,5
355,0,0,10052,5
356,0,1,10016,5
357,0,1,10033,5
358,0,0,10005,5
359,0,0,10024,5
360,0,0,10019,5
361,0,0,9979,5
362,0,0,9998,5
363,0,0,9978,5
364,0,0,9951,5
365,0,1,10041,5
366,0,0,10035,5
367,0,0,10004,5
368,0,0,10031,5
369,0,0,10017,5
370,0,0,10028,5
371,0,1,10147,5
372,0,1,10090,5
373,0,1,10065,5
374,0,1,10115,5
375,0,0,10041,5
376,0,0,10010,5
377,0,1,10072,5
378,0,0,10033,5
379,0,1,10030,5
380,0,1,10035,5
381,0,0,9966,5
382,0,0,9939,5
383,0,0,9994,5
384,0,1,10026,5
385,0,0,10007,5
386,0,0,10014,5
387,0,0,10028,5
388,0,0,10016,5
389,0,0,9859,5
390,0,0,9979,5
391,0,0,9989,5
392,0,0,9988,5
393,0,0,9992,5
394,0,0,9949,5
395,0,0,9954,5
396,0,0,9956,5
397,0,0,9908,5
398,0,1,9980,5
399,0,0,9939,5
400,0,0,9945,5
401,0,0,9959,5
402,0,0,9934,5
403,0,0,9864,5
404,0,0,9870,5
405,0,0,9914,5
406,0,0,9912,5
407,0,0,9918,5
408,0,0,9908,5
409,0,0,9872,5
410,0,0,9889,5
411,0,1,9961,5
412,0,0,9924,5
413,0,0,9945,5
414,0,0,9907,5
415,0,0,9941,5
416,0,0,9945,5
417,0,0,9934,5
418,0,1,9940,5
419,0,1,9946,5
420,0,1,9935,5
421,0,1,10024,5
422,0,1,9964,5
423,0,1,9964,5
424,0,1,9990,5
425,0,1,9972,5
426,0,1,9963,5
427,0,1,10024,5
428,0,0,9982,5
429,0,0,9932,5
430,0,0,9946,5
431,0,0,9928,5
432,0,0,9993,5
433,0,0,9977,5
434,0,0,9997,5
435,0,0,9994,5
436,0,0,9944,5
437,0,1,9982,5
438,0,1,9971,5
439,0,0,10011,5
440,0,0,10013,5
441,0,0,10006,5
442,0,0,10015,5
443,0,1,10060,5
444,0,1,10072,5
445,0,1,10057,5
446,0,0,10016,5
447,0,0,10066,5
448,0,1,10101,5
449,0,1,10063,5
450,0,1,10052,5
451,0,0,10032,5
452,0,0,10011,5
453,0,1,10084,5
454,0,1,10115,5
455,0,1,10074,5
456,0,0,9989,5
457,0,1,9993,5
458,0,1,10009,5
459,0,1,9985,5
460,0,1,9987,5
461,0,0,9906,5
462,0,1,9930,5
463,0,0,9897,5
464,0,0,9907,5
465,0,0,9904,5
466,0,0,9865,5
467,0,0,9870,5
468,0,0,9891,5
469,0,1,9940,5
470,0,1,9968,5
471,0,1,9917,5
472,0,0,9887,5
473,0,1,9937,5
474,0,1,9944,5
475,0,1,9898,5
476,0,1,9921,5
477,0,0,9802,5
478,0,1,10005,5
479,0,0,9948,5
480,0,1,9958,5
481,0,1,9969,5
482,0,1,9976,5
483,0,1,9905,5
484,0,1,9901,5
485,0,1,9911,5
486,0,0,9874,5
487,0,0,9856,5
488,0,1,9948,5
489,0,1,9877,5
490,0,1,9846,5
491,0,1,9867,5
492,0,0,9871,5
493,0,0,9847,5
494,0,0,9871,5
495,0,0,9831,5
496,0,0,9823,5
497,0,1,9761,5
498,0,1,9769,5
499,0,0,9760,5
500,0,0,9762,5
501,0,0,9759,5
502,0,1,9795,5
503,0,1,9804,5
504,0,1,9803,5
505,0,0,9761,5
506,0,0,9770,5
507,0,0,9747,5
508,0,1,9774,5
509,0,1,9782,5
510,0,1,9766,5
511,0,1,9750,5
512,0,1,9775,5
513,0,1,9794,5
514,0,1,9710,5
515,0,0,9731,5
516,0,0,9719,5
517,0,1,9785,5
518,0,1,9760,5
519,0,1,9732,5
520,0,1,9708,5
521,0,0,9667,5
522,0,1,9691,5
523,0,1,9690,5
524,0,1,9681,5
525,0,0,9662,5
526,0,0,9667,5
527,0,0,9640,5
528,0,0,9660,5
529,0,0,9639,5
530,0,0,9655,5
531,0,1,9657,5
532,0,0,9670,5
533,0,0,9674,5
534,0,0,9564,5
535,0,0,9587,5
536,0,0,9603,5
537,0,0,9620,5
538,0,1,9611,5
539,0,1,9596,5
540,0,1,9598,5
541,0,1,9599,5
542,0,0,9580,5
543,0,0,9539,5
544,0,0,9539,5
545,0,0,9519,5
546,0,1,9551,5
547,0,1,9543,5
548,0,1,9540,5
549,0,1,9537,5
550,0,1,9496,5
551,0,0,9459,5
552,0,0,9455,5
553,0,1,9478,5
554,0,1,9456,5
555,0,1,9460,5
556,0,1,9458,5
557,0,1,9501,5
558,0,1,9486,5
559,0,0,9469,5
560,0,0,9446,5
561,0,0,9452,5
562,0,1,9600,5
563,0,0,9468,5
564,0,0,9473,5
565,0,0,9460,5
566,0,0,9434,5
567,0,0,9438,5
568,0,0,9461,5
569,0,1,9452,5
570,0,0,9477,5
571,0,1,9480,5
572,0,1,9472,5
573,0,1,9483,5
574,0,1,9495,5
575,0,0,9470,5
576,0,0,9477,5
577,0,0,9371,5
578,0,0,9455,5
579,0,1,9507,5
580,0,0,9502,5
581,0,0,9479,5
582,0,1,9478,5
583,0,1,9475,5
584,0,1,9480,5
585,0,1,9485,5
586,0,1,9481,5
587,0,0,9450,5
588,0,0,9464,5
589,0,1,9464,5
590,0,1,9445,5
591,0,1,9451,5
592,0,1,9464,5
593,0,1,9452,5
594,0,1,9513,5
595,0,1,9478,5
596,0,1,9464,5
597,0,1,9497,5
598,0,0,9442,5
599,0,0,9429,5
600,0,0,9420,5
601,0,1,9467,5
602,0,0,9438,5
603,0,0,9429,5
604,0,1,9499,5
605,0,0,9431,5
606,0,0,9423,5
607,0,0,9407,5
608,0,0,9421,5
609,0,0,9424,5
610,0,0,9432,5
611,0,0,9443,5
612,0,1,9470,5
613,0,1,9440,5
614,0,0,9420,5
615,0,0,9405,5
616,0,0,9425,5
617,0,1,9479,5
618,0,0,9422,5
619,0,1,9491,5
620,0,1,9439,5
621,0,1,9517,5
622,0,1,9484,5
623,0,0,9424,5
624,0,0,9398,5
625,0,0,9391,5
626,0,0,9414,5
627,0,0,9404,5
628,0,0,9407,5
629,0,0,9417,5
630,0,0,9415,5
631,0,0,9428,5
632,0,0,9407,5
633,0,0,9393,5
634,0,1,9414,5
635,0,1,9422,5
636,0,0,9362,5
637,0,0,9442,5
638,0,0,9404,5
639,0,0,9448,5
640,0,0,9433,5
641,0,1,9484,5
642,0,1,9483,5
643,0,1,9464,5
644,0,1,9474,5
645,0,1,9464,5
646,0,1,9482,5
647,0,1,9507,5
648,0,1,9558,5
649,0,1,9507,5
650,0,1,9524,5
651,0,0,9495,5
652,0,0,9486,5
653,0,0,9508,5
654,0,1,9596,5
655,0,1,9555,5
656,0,0,9551,5
657,0,1,9595,5
658,0,1,9579,5
659,0,1,9633,5
660,0,1,9600,5
661,0,1,9628,5
662,0,1,9628,5
663,0,1,9641,5
664,0,0,9633,5
665,0,0,9624,5
666,0,0,9610,5
667,0,0,9586,5
668,0,1,9667,5
669,0,1,9684,5
670,0,1,9681,5
671,0,0,9614,5
672,0,0,9639,5
673,0,0,9620,5
674,0,0,9674,5
675,0,0,9687,5
676,0,0,9662,5
677,0,0,9682,5
678,0,0,9626,5
679,0,0,9598,5
680,0,0,9550,5
681,0,0,9588,5
682,0,0,9580,5
683,0,1,9602,5
684,0,0,9544,5
685,0,0,9539,5
686,0,0,9548,5
687,0,0,9565,5
688,0,1,9556,5
689,0,1,9612,5
690,0,1,9573,5
691,0,1,9579,5
692,0,0,9512,5
693,0,0,9513,5
694,0,0,9531,5
695,0,0,9514,5
696,0,0,9560,5
697,0,0,9547,5
698,0,0,9554,5
699,0,0,9511,5
700,0,0,9525,5
701,0,1,9562,5
702,0,1,9565,5
703,0,0,9512,5
704,0,0,9487,5
705,0,0,9541,5
706,0,0,9492,5
707,0,0,9534,5
708,0,0,9511,5
709,0,0,9667,5
710,0,0,9702,5
711,0,1,9661,5
712,0,1,9659,5
713,0,1,9679,5
714,0,1,9687,5
715,0,0,9669,5
716,0,1,9750,5
717,0,1,9704,5
718,0,1,9675,5
719,0,0,9665,5
720,0,0,9681,5
721,0,1,9685,5
722,0,1,9677,5
723,0,1,9645,5
724,0,0,9622,5
725,0,0,9590,5
726,0,0,9576,5
727,0,0,9509,5
728,0,0,9573,5
729,0,0,9564,5
730,0,0,9562,5
731,0,0,9567,5
732,0,0,9560,5
733,0,0,9559,5
734,0,1,9582,5
735,0,0,9544,5
736,0,0,9580,5
737,0,1,9581,5
738,0,1,9599,5
739,0,0,9567,5
740,0,0,9583,5
741,0,0,9568,5
742,0,1,9629,5
743,0,1,9639,5
744,0,1,9635,5
745,0,1,9616,5
746,0,1,9642,5
747,0,1,9604,5
748,0,0,9503,5
749,0,0,9508,5
750,0,1,9532,5
751,0,1,9534,5
752,0,1,9527,5
753,0,1,9548,5
754,0,1,9532,5
755,0,1,9490,5
756,0,1,9526,5
757,0,0,9469,5
758,0,0,9446,5
759,0,1,9546,5
760,0,0,9529,5
761,0,0,9514,5
762,0,0,9487,5
763,0,0,9512,5
764,0,0,9523,5
765,0,0,9521,5
766,0,0,9521,5
767,0,0,9492,5
768,0,0,9468,5
769,0,1,9525,5
770,0,1,9544,5
771,0,0,9404,5
772,0,0,9476,5
773,0,0,9486,5
774,0,0,9492,5
775,0,0,9467,5
776,0,0,9504,5
777,0,0,9501,5
778,0,0,9497,5
779,0,0,9453,5
780,0,0,9394,5
781,0,1,9429,5
782,0,1,9465,5
783,0,1,9445,5
784,0,1,9481,5
785,0,1,9456,5
786,0,1,9444,5
787,0,0,9427,5
788,0,1,9494,5
789,0,1,9472,5
790,0,1,9441,5
791,0,1,9400,5
792,0,1,9450,5
793,0,1,9432,5
794,0,1,9492,5
795,0,1,9444,5
796,0,1,9448,5
797,0,0,9392,5
798,0,0,9413,5
799,0,1,9464,5
800,0,0,9463,5
801,0,1,9486,5
802,0,1,9490,5
803,0,1,9462,5
804,0,0,9447,5
805,0,0,9468,5
806,0,0,9439,5
807,0,1,9497,5
808,0,0,9464,5
809,0,0,9456,5
810,0,0,9453,5
811,0,0,9460,5
812,0,0,9472,5
813,0,1,9485,5
814,0,1,9464,5
815,0,0,9455,5
816,0,0,9416,5
817,0,0,9449,5
818,0,1,9511,5
819,0,0,9430,5
820,0,0,9534,5
821,0,0,9520,5
822,0,1,9612,5
823,0,1,9598,5
824,0,0,9499,5
825,0,0,9530,5
826,0,0,9521,5
827,0,0,9557,5
828,0,0,9538,5
829,0,0,9533,5
830,0,1,9590,5
831,0,1,9593,5
832,0,1,9582,5
833,0,1,9579,5
834,0,1,9601,5
835,0,1,9562,5
836,0,1,9551,5
837,0,1,9568,5
838,0,1,9576,5
839,0,1,9553,5
840,0,0,9531,5
841,0,0,9540,5
842,0,0,9556,5
843,0,0,9546,5
844,0,0,9530,5
845,0,1,9542,5
846,0,1,9550,5
847,0,0,9514,5
848,0,0,9519,5
849,0,0,9458,5
850,0,0,9463,5
851,0,0,9448,5
852,0,0,9476,5
853,0,0,9474,5
854,0,0,9482,5
855,0,0,9489,5
856,0,0,9491,5
857,0,0,9475,5
858,0,0,9518,5
859,0,1,9464,5
860,0,0,9398,5
861,0,1,9441,5
862,0,1,9437,5
863,0,0,9406,5
864,0,0,9457,5
865,0,0,9430,5
866,0,0,9440,5
867,0,0,9432,5
868,0,0,9443,5
869,0,1,9511,5
870,0,0,9481,5
871,0,0,9487,5
872,0,0,9408,5
873,0,0,9418,5
874,0,0,9431,5
875,0,0,9426,5
876,0,0,9387,5
877,0,0,9432,5
878,0,0,9419,5
879,0,0,9433,5
880,0,0,9428,5
881,0,0,9422,5
882,0,1,9466,5
883,0,0,9453,5
884,0,0,9455,5
885,0,1,9554,5
886,0,1,9485,5
887,0,1,9485,5
888,0,1,9429,5
889,0,0,9439,5
890,0,0,9438,5
891,0,0,9409,5
892,0,0,9481,5
893,0,0,9484,5
894,0,0,9501,5
895,0,0,9496,5
896,0,0,9513,5
897,0,1,9540,5
898,0,1,9536,5
899,0,1,9549,5
900,0,1,9533,5
901,0,1,9553,5
902,0,1,9560,5
903,0,1,9567,5
904,0,1,9597,5
905,0,1,9568,5
906,0,1,9569,5
907,0,1,9599,5
908,0,1,9601,5
909,0,1,9590,5
910,0,1,9582,5
911,0,1,9653,5
912,0,1,9590,5
913,0,1,9600,5
914,0,1,9547,5
915,0,1,9550,5
916,0,1,9558,5
917,0,0,9551,5
918,0,0,9551,5
919,0,0,9521,5
920,0,0,9552,5
921,0,0,9507,5
922,0,0,9523,5
923,0,1,9574,5
924,0,1,9559,5
925,0,1,9501,5
926,0,1,9515,5
927,0,1,9496,5
928,0,1,9479,5
929,0,1,9498,5
930,0,1,9531,5
931,0,0,9477,5
932,0,0,9470,5
933,0,1,9514,5
934,0,0,9499,5
935,0,1,9566,5
936,0,0,9525,5
937,0,0,9593,5
938,0,0,9609,5
939,0,0,9610,5
940,0,0,9585,5
941,0,0,9593,5
942,0,0,9589,5
943,0,1,9610,5
944,0,1,9612,5
945,0,1,9611,5
946,0,1,9623,5
947,0,1,9615,5
948,0,0,9603,5
949,0,0,9602,5
950,0,0,9594,5
951,0,0,9589,5
952,0,0,9609,5
953,0,0,9587,5
954,0,1,9577,5
955,0,1,9585,5
956,0,1,9574,5
957,0,1,9570,5
958,0,0,9562,5
959,0,0,9550,5
960,0,0,9507,5
961,0,0,9569,5
962,0,0,9603,5
963,0,0,9596,5
964,0,0,9583,5
965,0,0,9612,5
966,0,0,9619,5
967,0,0,9619,5
968,0,0,9591,5
969,0,0,9598,5
970,0,0,9605,5
971,0,0,9602,5
972,0,0,9609,5
973,0,0,9619,5
974,0,0,9663,5
975,0,0,9685,5
976,0,0,9698,5
977,0,1,9708,5
978,0,1,9737,5
979,0,1,9704,5
980,0,1,9703,5
981,0,0,9645,5
982,0,1,9723,5
983,0,1,9705,5
984,0,0,9668,5
985,0,0,9588,5
986,0,0,9675,5
987,0,0,9681,5
988,0,0,9613,5
989,0,0,9662,5
990,0,1,9697,5
991,0,1,9706,5
992,0,0,9713,5
993,0,0,9684,5
994,0,1,9749,5
995,0,0,9728,5
996,0,0,9731,5
997,0,0,9780,5
998,0,0,9758,5
999,0,0,9760,5
1000,0,0,9771,5
1001,0,1,9830,5
1002,0,1,9865,5
1003,0,1,9824,5
1004,0,1,9851,5
1005,0,1,9840,5
1006,0,0,9815,5
1007,0,0,9806,5
1008,0,0,9770,5
1009,0,0,9804,5
1010,0,0,9830,5
1011,0,0,9828,5
1012,0,0,9859,5
1013,0,1,9926,5
1014,0,1,9879,5
1015,0,1,9951,5
1016,0,1,9844,5
1017,0,0,9796,5
1018,0,0,9837,5
1019,0,1,9871,5
1020,0,0,9806,5
1021,0,1,9891,5
1022,0,1,9856,5
1023,0,0,9847,5
1024,0,0,9795,5
1025,0,1,9907,5
1026,0,1,9918,5
1027,0,1,9874,5
1028,0,1,9851,5
1029,0,1,9871,5
1030,0,0,9769,5
1031,0,0,9829,5
1032,0,0,9776,5
1033,0,0,9812,5
1034,0,1,9838,5
1035,0,1,9878,5
1036,0,0,9841,5
1037,0,1,9898,5
1038,0,1,9883,5
1039,0,1,9876,5
1040,0,0,9801,5
1041,0,0,9859,5
1042,0,0,9868,5
1043,0,0,9854,5
1044,0,0,9855,5
1045,0,0,9895,5
1046,0,1,9910,5
1047,0,1,9902,5
1048,0,1,9962,5
1049,0,1,9893,5
1050,0,1,9900,5
1051,0,0,9852,5
1052,0,1,9853,5
1053,0,0,9798,5
1054,0,1,9916,5
1055,0,1,9949,5
1056,0,1,9955,5
1057,0,0,9897,5
1058,0,0,9890,5
1059,0,0,9884,5
1060,0,0,9894,5
1061,0,0,9828,5
1062,0,0,9928,5
1063,0,0,9933,5
1064,0,0,9913,5
1065,0,0,9905,5
1066,0,0,9933,5
1067,0,0,10009,5
1068,0,0,9985,5
1069,0,0,10003,5
1070,0,0,9965,5
1071,0,0,9992,5
1072,0,0,10015,5
1073,0,0,9994,5
1074,0,0,10053,5
1075,0,1,10054,5
1076,0,1,10058,5
1077,0,1,10063,5
1078,0,1,10053,5
1079,0,0,10056,5
1080,0,0,10064,5
1081,0,1,10119,5
1082,0,1,10228,5
1083,0,0,10066,5
1084,0,1,10141,5
1085,0,0,10067,5
1086,0,1,10095,5
1087,0,1,10084,5
1088,0,1,9981,5
1089,0,1,9977,5
1090,0,1,9987,5
1091,0,1,9954,5
1092,0,1,9986,5
1093,0,0,9952,5
1094,0,0,9947,5
1095,0,0,9925,5
1096,0,0,9920,5
1097,0,0,9929,5
1098,0,1,9934,5
1099,0,1,9948,5
1100,0,0,9921,5
1101,0,0,9882,5
1102,0,0,9920,5
1103,0,0,9939,5
1104,0,0,9933,5
1105,0,0,9930,5
1106,0,1,9952,5
1107,0,0,9889,5
1108,0,0,9894,5
1109,0,0,9868,5
1110,0,0,9881,5
1111,0,0,9865,5
1112,0,0,9878,5
1113,0,0,9811,5
1114,0,0,9824,5
1115,0,1,9865,5
1116,0,1,9868,5
1117,0,1,9859,5
1118,0,1,9895,5
1119,0,0,9862,5
1120,0,0,9859,5
1121,0,0,9853,5
1122,0,1,9866,5
1123,0,1,9850,5
1124,0,1,9847,5
1125,0,0,9856,5
1126,0,0,9840,5
1127,0,0,9867,5
1128,0,0,9839,5
1129,0,0,9867,5
1130,0,0,9859,5
1131,0,0,9880,5
1132,0,0,9840,5
1133,0,0,9872,5
1134,0,0,9872,5
1135,0,0,9853,5
1136,0,1,9893,5
1137,0,0,9797,5
1138,0,0,9902,5
1139,0,1,9922,5
1140,0,0,9910,5
1141,0,0,9891,5
1142,0,1,9947,5
1143,0,1,9991,5
1144,0,1,9972,5
1145,0,0,9930,5
1146,0,0,9983,5
1147,0,0,9942,5
1148,0,0,10012,5
1149,0,0,10016,5
1150,0,0,10021,5
1151,0,1,10064,5
1152,0,1,10073,5
1153,0,1,10093,5
1154,0,1,10062,5
1155,0,1,10117,5
1156,0,0,10038,5
1157,0,0,10064,5
1158,0,1,10087,5
1159,0,1,10082,5
1160,0,1,10086,5
1161,0,0,10035,5
1162,0,0,10056,5
1163,0,0,10059,5
1164,0,1,10053,5
1165,0,1,10048,5
1166,0,1,10043,5
1167,0,0,10037,5
1168,0,0,9977,5
1169,0,0,10058,5
1170,0,0,10053,5
1171,0,1,10052,5
1172,0,1,10041,5
1173,0,1,9997,5
1174,0,1,10014,5
1175,0,1,10022,5
1176,0,1,9988,5
1177,0,1,9990,5
1178,0,1,9968,5
1179,0,1,9959,5
1180,0,0,9898,5
1181,0,0,9898,5
1182,0,0,9957,5
1183,0,1,10036,5
1184,0,0,9978,5
1185,0,0,10007,5
1186,0,0,9998,5
1187,0,0,9988,5
1188,0,1,10033,5
1189,0,1,10076,5
1190,0,1,9987,5
1191,0,1,9964,5
1192,0,1,9931,5
1193,0,1,9940,5
1194,0,1,9930,5
1195,0,0,9921,5
1196,0,1,9936,5
1197,0,1,10014,5
1198,0,0,9936,5
1199,0,0,9939,5
1200,0,0,9934,5
1201,0,1,9940,5
1202,0,1,9915,5
1203,0,0,9859,5
1204,0,0,9857,5
1205,0,1,9906,5
1206,0,1,9927,5
1207,0,1,9950,5
1208,0,0,9875,5
1209,0,0,9904,5
1210,0,0,9931,5
1211,0,1,10010,5
1212,0,1,10012,5
1213,0,1,9975,5
1214,0,1,10044,5
1215,0,1,10026,5
1216,0,1,9961,5
1217,0,0,9948,5
1218,0,1,9988,5
1219,0,1,9916,5
1220,0,1,9950,5
1221,0,1,9959,5
1222,0,1,9960,5
1223,0,0,9910,5
1224,0,0,9930,5
1225,0,0,9930,5
1226,0,0,9870,5
1227,0,0,9930,5
1228,0,1,10003,5
1229,0,0,9977,5
1230,0,1,10011,5
1231,0,1,10026,5
1232,0,0,9947,5
1233,0,0,9955,5
1234,0,0,9953,5
1235,0,0,9985,5
1236,0,0,9947,5
1237,0,1,10055,5
1238,0,0,10001,5
1239,0,1,10009,5
1240,0,1,10037,5
1241,0,0,10033,5
1242,0,0,10059,5
1243,0,1,10060,5
1244,0,1,10061,5
1245,0,0,10061,5
1246,0,0,10064,5
1247,0,0,10078,5
1248,0,1,10091,5
1249,0,1,10093,5
